CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
51320,877,9,"243,54999999999998",3,2,1,6,Mid-Value,Potential Loyalists
51321,339,7,"470,49999999999994",5,2,1,8,High-Value,Potential Loyalists
51324,599,8,"400,65",4,2,1,7,Mid-Value,Potential Loyalists
51325,742,1,"115,7",3,1,1,5,Low-Value,At Risk Customers
51326,1132,1,"42,1",2,1,1,4,Low-Value,Can't Lose
51327,1693,1,"73,6",1,1,1,3,Low-Value,Lost
51329,89,3,"338,35",5,1,1,7,Mid-Value,Potential Loyalists
51330,1,1,"39,5",5,1,1,7,Mid-Value,Potential Loyalists
51331,504,2,"153,55",4,1,1,6,Mid-Value,Potential Loyalists
51332,731,10,"907,0",3,2,2,7,Mid-Value,Potential Loyalists
51333,1593,1,"15,0",1,1,1,3,Low-Value,Lost
51335,15,5,"484,0",5,1,1,7,Mid-Value,Potential Loyalists
51336,45,6,"403,45",5,1,1,7,Mid-Value,Potential Loyalists
51340,16,7,"254,7",5,2,1,8,High-Value,Potential Loyalists
51341,1658,1,"19,7",1,1,1,3,Low-Value,Lost
51344,150,8,"679,6",5,2,2,9,High-Value,Champions
51345,94,1,"56,699999999999996",5,1,1,7,Mid-Value,Potential Loyalists
51346,1121,2,"52,449999999999996",2,1,1,4,Low-Value,Can't Lose
51347,424,5,"241,5",4,1,1,6,Mid-Value,Potential Loyalists
51348,1057,3,"168,6",3,1,1,5,Low-Value,At Risk Customers
51349,755,6,"485,9",3,1,1,5,Low-Value,At Risk Customers
51350,390,9,"290,5",4,2,1,7,Mid-Value,Potential Loyalists
51352,505,5,"271,0",4,1,1,6,Mid-Value,Potential Loyalists
51355,385,6,"274,25",4,1,1,6,Mid-Value,Potential Loyalists
51358,342,1,"14,75",5,1,1,7,Mid-Value,Potential Loyalists
51362,105,5,"240,7",5,1,1,7,Mid-Value,Potential Loyalists
51363,98,5,"165,7",5,1,1,7,Mid-Value,Potential Loyalists
51364,1076,1,"23,75",3,1,1,5,Low-Value,At Risk Customers
51365,392,6,"589,1999999999999",4,1,1,6,Mid-Value,Potential Loyalists
51366,733,5,"450,75",3,1,1,5,Low-Value,At Risk Customers
51367,586,8,"623,25",4,2,1,7,Mid-Value,Potential Loyalists
51369,39,5,"177,89999999999998",5,1,1,7,Mid-Value,Potential Loyalists
51370,314,1,"127,2",5,1,1,7,Mid-Value,Potential Loyalists
51371,874,5,"541,65",3,1,1,5,Low-Value,At Risk Customers
51373,845,1,"25,1",3,1,1,5,Low-Value,At Risk Customers
51375,73,6,"141,7",5,1,1,7,Mid-Value,Potential Loyalists
51376,116,8,"492,4",5,2,1,8,High-Value,Potential Loyalists
51377,944,1,"189,0",3,1,1,5,Low-Value,At Risk Customers
51378,361,6,"580,95",5,1,1,7,Mid-Value,Potential Loyalists
51379,745,4,"115,14999999999999",3,1,1,5,Low-Value,At Risk Customers
51383,517,3,"449,15",4,1,1,6,Mid-Value,Potential Loyalists
51384,600,4,"106,2",4,1,1,6,Mid-Value,Potential Loyalists
51386,1127,1,"18,35",2,1,1,4,Low-Value,Can't Lose
51389,542,2,"364,75",4,1,1,6,Mid-Value,Potential Loyalists
51390,504,5,"162,25",4,1,1,6,Mid-Value,Potential Loyalists
51391,483,6,"401,95000000000005",4,1,1,6,Mid-Value,Potential Loyalists
51392,644,2,"81,4",4,1,1,6,Mid-Value,Potential Loyalists
51393,835,5,"424,3",3,1,1,5,Low-Value,At Risk Customers
51394,489,1,"42,4",4,1,1,6,Mid-Value,Potential Loyalists
51396,32,1,"35,05",5,1,1,7,Mid-Value,Potential Loyalists
51398,777,1,"17,35",3,1,1,5,Low-Value,At Risk Customers
51400,273,4,"366,40000000000003",5,1,1,7,Mid-Value,Potential Loyalists
51402,193,6,"744,0",5,1,2,8,High-Value,Potential Loyalists
51403,171,5,"175,75",5,1,1,7,Mid-Value,Potential Loyalists
51404,1032,4,"207,5",3,1,1,5,Low-Value,At Risk Customers
51407,502,7,"445,55",4,2,1,7,Mid-Value,Potential Loyalists
51408,665,4,"197,25",4,1,1,6,Mid-Value,Potential Loyalists
51410,696,1,"250,7",4,1,1,6,Mid-Value,Potential Loyalists
51411,1303,1,"67,6",2,1,1,4,Low-Value,Can't Lose
51412,17,4,"183,75",5,1,1,7,Mid-Value,Potential Loyalists
51415,518,1,"19,9",4,1,1,6,Mid-Value,Potential Loyalists
51416,400,1,"9,35",4,1,1,6,Mid-Value,Potential Loyalists
51419,1739,1,"85,35",1,1,1,3,Low-Value,Lost
51420,998,1,"48,150000000000006",3,1,1,5,Low-Value,At Risk Customers
51421,645,3,"161,3",4,1,1,6,Mid-Value,Potential Loyalists
51422,11,3,"64,0",5,1,1,7,Mid-Value,Potential Loyalists
51426,983,2,"37,4",3,1,1,5,Low-Value,At Risk Customers
51434,617,1,"5,0",4,1,1,6,Mid-Value,Potential Loyalists
51435,369,2,"190,60000000000002",4,1,1,6,Mid-Value,Potential Loyalists
51436,1762,1,"54,55",1,1,1,3,Low-Value,Lost
51438,1152,1,"125,65",2,1,1,4,Low-Value,Can't Lose
51439,1445,1,"12,0",2,1,1,4,Low-Value,Can't Lose
51441,25,2,"154,8",5,1,1,7,Mid-Value,Potential Loyalists
51442,135,4,"202,04999999999998",5,1,1,7,Mid-Value,Potential Loyalists
51443,42,6,"277,4",5,1,1,7,Mid-Value,Potential Loyalists
51445,766,2,"27,3",3,1,1,5,Low-Value,At Risk Customers
51447,9,5,"373,3",5,1,1,7,Mid-Value,Potential Loyalists
51452,433,1,"69,1",4,1,1,6,Mid-Value,Potential Loyalists
51453,22,2,"505,50000000000006",5,1,1,7,Mid-Value,Potential Loyalists
51454,659,1,"60,75",4,1,1,6,Mid-Value,Potential Loyalists
51456,381,1,"67,5",4,1,1,6,Mid-Value,Potential Loyalists
51457,1085,1,"9,55",3,1,1,5,Low-Value,At Risk Customers
51458,1635,2,"76,5",1,1,1,3,Low-Value,Lost
51459,880,3,"392,04999999999995",3,1,1,5,Low-Value,At Risk Customers
51462,745,4,"275,75",3,1,1,5,Low-Value,At Risk Customers
51465,53,9,"636,55",5,2,1,8,High-Value,Potential Loyalists
51466,959,1,"163,64999999999998",3,1,1,5,Low-Value,At Risk Customers
51467,918,3,"269,7",3,1,1,5,Low-Value,At Risk Customers
51468,286,12,"444,45",5,3,1,9,High-Value,Champions
51469,1817,1,"7,6",1,1,1,3,Low-Value,Lost
51470,400,2,"60,2",4,1,1,6,Mid-Value,Potential Loyalists
51471,610,4,"225,65",4,1,1,6,Mid-Value,Potential Loyalists
51473,276,3,"175,8",5,1,1,7,Mid-Value,Potential Loyalists
51474,1742,2,"93,5",1,1,1,3,Low-Value,Lost
51475,1546,4,"74,6",1,1,1,3,Low-Value,Lost
51478,971,2,"42,5",3,1,1,5,Low-Value,At Risk Customers
51479,810,3,"60,15",3,1,1,5,Low-Value,At Risk Customers
51481,196,3,"145,9",5,1,1,7,Mid-Value,Potential Loyalists
51482,1726,2,"65,25",1,1,1,3,Low-Value,Lost
51483,44,8,"285,85",5,2,1,8,High-Value,Potential Loyalists
51484,1782,1,"39,2",1,1,1,3,Low-Value,Lost
51485,1159,1,"76,3",2,1,1,4,Low-Value,Can't Lose
51486,130,6,"609,0",5,1,1,7,Mid-Value,Potential Loyalists
51487,706,1,"34,5",4,1,1,6,Mid-Value,Potential Loyalists
51488,272,3,"128,9",5,1,1,7,Mid-Value,Potential Loyalists
51489,490,2,"177,3",4,1,1,6,Mid-Value,Potential Loyalists
51490,810,3,"282,8",3,1,1,5,Low-Value,At Risk Customers
51491,61,4,"196,85",5,1,1,7,Mid-Value,Potential Loyalists
51492,1662,1,"65,9",1,1,1,3,Low-Value,Lost
51494,1301,2,"69,80000000000001",2,1,1,4,Low-Value,Can't Lose
51495,49,5,"137,65",5,1,1,7,Mid-Value,Potential Loyalists
51496,1091,2,"257,45",3,1,1,5,Low-Value,At Risk Customers
51498,164,1,"250,3",5,1,1,7,Mid-Value,Potential Loyalists
51500,855,1,"35,6",3,1,1,5,Low-Value,At Risk Customers
51502,264,2,"501,9",5,1,1,7,Mid-Value,Potential Loyalists
51503,29,8,"338,45000000000005",5,2,1,8,High-Value,Potential Loyalists
51505,452,8,"622,25",4,2,1,7,Mid-Value,Potential Loyalists
51506,218,3,"124,7",5,1,1,7,Mid-Value,Potential Loyalists
51510,127,5,"1371,4",5,1,3,9,High-Value,Champions
51511,780,2,"92,3",3,1,1,5,Low-Value,At Risk Customers
51512,111,2,"167,05",5,1,1,7,Mid-Value,Potential Loyalists
51515,384,3,"179,45",4,1,1,6,Mid-Value,Potential Loyalists
51521,545,5,"377,4",4,1,1,6,Mid-Value,Potential Loyalists
51522,753,6,"366,45",3,1,1,5,Low-Value,At Risk Customers
51523,814,3,"275,2",3,1,1,5,Low-Value,At Risk Customers
51525,480,2,"90,7",4,1,1,6,Mid-Value,Potential Loyalists
51529,5,8,"606,75",5,2,1,8,High-Value,Potential Loyalists
51533,440,2,"97,05",4,1,1,6,Mid-Value,Potential Loyalists
51534,152,3,"66,4",5,1,1,7,Mid-Value,Potential Loyalists
51535,2,1,"17,2",5,1,1,7,Mid-Value,Potential Loyalists
51537,401,1,"57,85",4,1,1,6,Mid-Value,Potential Loyalists
51538,863,2,"42,150000000000006",3,1,1,5,Low-Value,At Risk Customers
51540,1373,3,"228,6",2,1,1,4,Low-Value,Can't Lose
51541,228,1,"32,25",5,1,1,7,Mid-Value,Potential Loyalists
51542,171,2,"79,9",5,1,1,7,Mid-Value,Potential Loyalists
51543,39,3,"96,25",5,1,1,7,Mid-Value,Potential Loyalists
51546,1090,1,"111,0",3,1,1,5,Low-Value,At Risk Customers
51547,392,2,"83,45",4,1,1,6,Mid-Value,Potential Loyalists
51551,1012,1,"48,45",3,1,1,5,Low-Value,At Risk Customers
51552,24,4,"261,65",5,1,1,7,Mid-Value,Potential Loyalists
51553,121,6,"268,35",5,1,1,7,Mid-Value,Potential Loyalists
51554,9,7,"323,0",5,2,1,8,High-Value,Potential Loyalists
51556,210,3,"36,7",5,1,1,7,Mid-Value,Potential Loyalists
51557,1042,1,"20,4",3,1,1,5,Low-Value,At Risk Customers
51558,188,5,"314,1",5,1,1,7,Mid-Value,Potential Loyalists
51559,938,1,"22,2",3,1,1,5,Low-Value,At Risk Customers
51561,26,10,"561,35",5,2,1,8,High-Value,Potential Loyalists
51562,368,4,"208,0",4,1,1,6,Mid-Value,Potential Loyalists
51564,445,8,"708,4",4,2,2,8,High-Value,Potential Loyalists
51565,1147,1,"56,15",2,1,1,4,Low-Value,Can't Lose
51568,24,2,"52,24999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51572,76,5,"312,3",5,1,1,7,Mid-Value,Potential Loyalists
51573,546,3,"293,0",4,1,1,6,Mid-Value,Potential Loyalists
51574,131,2,"141,45",5,1,1,7,Mid-Value,Potential Loyalists
51576,1440,4,"145,4",2,1,1,4,Low-Value,Can't Lose
51578,849,1,"237,8",3,1,1,5,Low-Value,At Risk Customers
51579,1005,2,"108,6",3,1,1,5,Low-Value,At Risk Customers
51581,529,5,"265,90000000000003",4,1,1,6,Mid-Value,Potential Loyalists
51582,449,7,"390,45",4,2,1,7,Mid-Value,Potential Loyalists
51583,956,1,"3,0",3,1,1,5,Low-Value,At Risk Customers
51584,206,9,"559,75",5,2,1,8,High-Value,Potential Loyalists
51585,59,2,"174,8",5,1,1,7,Mid-Value,Potential Loyalists
51586,66,3,"37,15",5,1,1,7,Mid-Value,Potential Loyalists
51587,52,3,"161,55",5,1,1,7,Mid-Value,Potential Loyalists
51588,1113,3,"326,85",2,1,1,4,Low-Value,Can't Lose
51591,438,4,"327,05",4,1,1,6,Mid-Value,Potential Loyalists
51592,812,2,"126,10000000000001",3,1,1,5,Low-Value,At Risk Customers
51593,1399,1,"16,2",2,1,1,4,Low-Value,Can't Lose
51594,122,3,"108,0",5,1,1,7,Mid-Value,Potential Loyalists
51595,276,1,"135,4",5,1,1,7,Mid-Value,Potential Loyalists
51596,784,1,"15,8",3,1,1,5,Low-Value,At Risk Customers
51599,151,3,"131,65",5,1,1,7,Mid-Value,Potential Loyalists
51600,686,2,"102,5",4,1,1,6,Mid-Value,Potential Loyalists
51603,164,1,"119,6",5,1,1,7,Mid-Value,Potential Loyalists
51607,21,2,"131,7",5,1,1,7,Mid-Value,Potential Loyalists
51608,274,15,"777,4",5,3,2,10,High-Value,Champions
51609,3,4,"184,4",5,1,1,7,Mid-Value,Potential Loyalists
51610,1092,2,"76,05",3,1,1,5,Low-Value,At Risk Customers
51612,49,2,"112,94999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51613,699,1,"13,75",4,1,1,6,Mid-Value,Potential Loyalists
51614,939,6,"199,25",3,1,1,5,Low-Value,At Risk Customers
51615,795,2,"41,75",3,1,1,5,Low-Value,At Risk Customers
51619,17,3,"131,95",5,1,1,7,Mid-Value,Potential Loyalists
51620,538,1,"36,9",4,1,1,6,Mid-Value,Potential Loyalists
51622,146,2,"245,9",5,1,1,7,Mid-Value,Potential Loyalists
51625,13,5,"273,4",5,1,1,7,Mid-Value,Potential Loyalists
51628,340,3,"86,4",5,1,1,7,Mid-Value,Potential Loyalists
51629,90,4,"117,89999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51631,163,2,"399,0",5,1,1,7,Mid-Value,Potential Loyalists
51632,1179,3,"286,25",2,1,1,4,Low-Value,Can't Lose
51636,887,2,"254,2",3,1,1,5,Low-Value,At Risk Customers
51637,1011,1,"27,65",3,1,1,5,Low-Value,At Risk Customers
51638,91,1,"98,35",5,1,1,7,Mid-Value,Potential Loyalists
51640,1474,2,"43,800000000000004",1,1,1,3,Low-Value,Lost
51641,4,6,"168,14999999999998",5,1,1,7,Mid-Value,Potential Loyalists
51642,613,2,"136,7",4,1,1,6,Mid-Value,Potential Loyalists
51644,37,4,"266,6",5,1,1,7,Mid-Value,Potential Loyalists
51645,964,2,"133,65",3,1,1,5,Low-Value,At Risk Customers
51646,493,2,"218,8",4,1,1,6,Mid-Value,Potential Loyalists
51649,1606,2,"14,3",1,1,1,3,Low-Value,Lost
51650,969,1,"21,85",3,1,1,5,Low-Value,At Risk Customers
51651,110,4,"143,1",5,1,1,7,Mid-Value,Potential Loyalists
51652,537,1,"19,8",4,1,1,6,Mid-Value,Potential Loyalists
51653,107,1,"37,4",5,1,1,7,Mid-Value,Potential Loyalists
51655,1118,11,"338,61",2,2,1,5,Low-Value,At Risk Customers
51656,771,2,"156,4",3,1,1,5,Low-Value,At Risk Customers
51658,1319,1,"40,45",2,1,1,4,Low-Value,Can't Lose
51659,173,1,"38,0",5,1,1,7,Mid-Value,Potential Loyalists
51661,1201,2,"576,95",2,1,1,4,Low-Value,Can't Lose
51663,80,6,"280,25",5,1,1,7,Mid-Value,Potential Loyalists
51664,1071,3,"167,0",3,1,1,5,Low-Value,At Risk Customers
51668,9,11,"710,9000000000001",5,2,2,9,High-Value,Champions
51669,956,4,"66,4",3,1,1,5,Low-Value,At Risk Customers
51670,251,5,"212,1",5,1,1,7,Mid-Value,Potential Loyalists
51671,962,3,"162,45",3,1,1,5,Low-Value,At Risk Customers
51673,670,3,"104,5",4,1,1,6,Mid-Value,Potential Loyalists
51674,375,4,"173,8",4,1,1,6,Mid-Value,Potential Loyalists
51678,385,1,"49,2",4,1,1,6,Mid-Value,Potential Loyalists
51681,397,5,"74,7",4,1,1,6,Mid-Value,Potential Loyalists
51682,693,1,"9,25",4,1,1,6,Mid-Value,Potential Loyalists
51683,358,4,"710,1999999999999",5,1,2,8,High-Value,Potential Loyalists
51684,96,2,"257,9",5,1,1,7,Mid-Value,Potential Loyalists
51685,482,4,"608,4",4,1,1,6,Mid-Value,Potential Loyalists
51686,1245,1,"11,9",2,1,1,4,Low-Value,Can't Lose
51688,1130,2,"77,7",2,1,1,4,Low-Value,Can't Lose
51691,253,1,"13,2",5,1,1,7,Mid-Value,Potential Loyalists
51692,20,1,"42,6",5,1,1,7,Mid-Value,Potential Loyalists
51695,96,2,"238,0",5,1,1,7,Mid-Value,Potential Loyalists
51696,1021,2,"98,69999999999999",3,1,1,5,Low-Value,At Risk Customers
51697,437,5,"264,85",4,1,1,6,Mid-Value,Potential Loyalists
51698,536,2,"207,4",4,1,1,6,Mid-Value,Potential Loyalists
51700,724,4,"232,7",4,1,1,6,Mid-Value,Potential Loyalists
51701,11,4,"900,1",5,1,2,8,High-Value,Potential Loyalists
51702,645,4,"216,05",4,1,1,6,Mid-Value,Potential Loyalists
51705,365,3,"144,85",5,1,1,7,Mid-Value,Potential Loyalists
51707,635,2,"28,35",4,1,1,6,Mid-Value,Potential Loyalists
51710,104,3,"519,15",5,1,1,7,Mid-Value,Potential Loyalists
51711,618,1,"36,05",4,1,1,6,Mid-Value,Potential Loyalists
51713,1587,2,"45,9",1,1,1,3,Low-Value,Lost
51714,21,5,"327,65",5,1,1,7,Mid-Value,Potential Loyalists
51715,741,3,"133,1",3,1,1,5,Low-Value,At Risk Customers
51717,63,4,"519,95",5,1,1,7,Mid-Value,Potential Loyalists
51718,422,7,"393,2",4,2,1,7,Mid-Value,Potential Loyalists
51721,594,1,"2,95",4,1,1,6,Mid-Value,Potential Loyalists
51722,203,1,"11,0",5,1,1,7,Mid-Value,Potential Loyalists
51724,13,4,"582,0",5,1,1,7,Mid-Value,Potential Loyalists
51725,167,5,"303,25",5,1,1,7,Mid-Value,Potential Loyalists
51727,1430,1,"70,85",2,1,1,4,Low-Value,Can't Lose
51729,518,2,"60,3",4,1,1,6,Mid-Value,Potential Loyalists
51730,255,2,"95,69999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51734,867,1,"88,8",3,1,1,5,Low-Value,At Risk Customers
51735,796,2,"29,1",3,1,1,5,Low-Value,At Risk Customers
51736,1595,1,"118,75",1,1,1,3,Low-Value,Lost
51737,861,3,"103,0",3,1,1,5,Low-Value,At Risk Customers
51738,148,1,"24,1",5,1,1,7,Mid-Value,Potential Loyalists
51739,11,4,"407,0",5,1,1,7,Mid-Value,Potential Loyalists
51740,20,12,"770,55",5,3,2,10,High-Value,Champions
51743,1208,1,"103,35000000000001",2,1,1,4,Low-Value,Can't Lose
51744,711,4,"195,55",4,1,1,6,Mid-Value,Potential Loyalists
51745,306,5,"428,09999999999997",5,1,1,7,Mid-Value,Potential Loyalists
51746,405,5,"372,95",4,1,1,6,Mid-Value,Potential Loyalists
51750,1632,1,"22,2",1,1,1,3,Low-Value,Lost
51751,724,2,"81,85",4,1,1,6,Mid-Value,Potential Loyalists
51752,641,3,"120,3",4,1,1,6,Mid-Value,Potential Loyalists
51754,738,1,"110,95",3,1,1,5,Low-Value,At Risk Customers
51755,328,5,"249,4",5,1,1,7,Mid-Value,Potential Loyalists
51758,1067,1,"4,15",3,1,1,5,Low-Value,At Risk Customers
51759,719,3,"171,55",4,1,1,6,Mid-Value,Potential Loyalists
51761,76,7,"477,00000000000006",5,2,1,8,High-Value,Potential Loyalists
51762,1221,1,"15,899999999999999",2,1,1,4,Low-Value,Can't Lose
51764,57,2,"603,9999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51765,693,3,"147,1",4,1,1,6,Mid-Value,Potential Loyalists
51767,32,4,"289,75",5,1,1,7,Mid-Value,Potential Loyalists
51769,60,3,"120,15",5,1,1,7,Mid-Value,Potential Loyalists
51770,913,3,"406,0",3,1,1,5,Low-Value,At Risk Customers
51771,389,2,"344,34999999999997",4,1,1,6,Mid-Value,Potential Loyalists
51773,208,2,"137,45000000000002",5,1,1,7,Mid-Value,Potential Loyalists
51775,816,3,"159,25",3,1,1,5,Low-Value,At Risk Customers
51777,34,6,"216,4",5,1,1,7,Mid-Value,Potential Loyalists
51780,3,4,"303,1",5,1,1,7,Mid-Value,Potential Loyalists
51782,257,3,"96,15",5,1,1,7,Mid-Value,Potential Loyalists
51784,267,7,"528,5",5,2,1,8,High-Value,Potential Loyalists
51785,1132,1,"54,5",2,1,1,4,Low-Value,Can't Lose
51787,24,5,"216,35",5,1,1,7,Mid-Value,Potential Loyalists
51790,1,3,"115,2",5,1,1,7,Mid-Value,Potential Loyalists
51792,1621,1,"34,2",1,1,1,3,Low-Value,Lost
51793,255,3,"100,8",5,1,1,7,Mid-Value,Potential Loyalists
51794,869,1,"84,9",3,1,1,5,Low-Value,At Risk Customers
51797,804,3,"139,3",3,1,1,5,Low-Value,At Risk Customers
51799,36,4,"403,8",5,1,1,7,Mid-Value,Potential Loyalists
51803,567,3,"45,6",4,1,1,6,Mid-Value,Potential Loyalists
51805,218,3,"260,5",5,1,1,7,Mid-Value,Potential Loyalists
51806,334,3,"195,10000000000002",5,1,1,7,Mid-Value,Potential Loyalists
51808,1073,2,"34,25",3,1,1,5,Low-Value,At Risk Customers
51809,278,4,"287,3",5,1,1,7,Mid-Value,Potential Loyalists
51810,4,1,"108,14999999999999",5,1,1,7,Mid-Value,Potential Loyalists
51811,821,1,"19,45",3,1,1,5,Low-Value,At Risk Customers
51812,1630,2,"131,25",1,1,1,3,Low-Value,Lost
51815,889,6,"250,85",3,1,1,5,Low-Value,At Risk Customers
51817,390,1,"59,0",4,1,1,6,Mid-Value,Potential Loyalists
51818,186,4,"561,65",5,1,1,7,Mid-Value,Potential Loyalists
51821,1417,4,"361,75",2,1,1,4,Low-Value,Can't Lose
51825,293,2,"178,8",5,1,1,7,Mid-Value,Potential Loyalists
51830,940,2,"176,0",3,1,1,5,Low-Value,At Risk Customers
51831,1060,1,"113,45",3,1,1,5,Low-Value,At Risk Customers
51832,127,1,"34,5",5,1,1,7,Mid-Value,Potential Loyalists
51833,370,3,"275,2",4,1,1,6,Mid-Value,Potential Loyalists
51834,547,1,"57,1",4,1,1,6,Mid-Value,Potential Loyalists
51837,87,1,"1,9",5,1,1,7,Mid-Value,Potential Loyalists
51839,161,5,"300,29999999999995",5,1,1,7,Mid-Value,Potential Loyalists
51840,329,2,"18,4",5,1,1,7,Mid-Value,Potential Loyalists
51841,464,1,"21,85",4,1,1,6,Mid-Value,Potential Loyalists
51842,489,2,"107,29999999999998",4,1,1,6,Mid-Value,Potential Loyalists
51843,417,5,"639,45",4,1,1,6,Mid-Value,Potential Loyalists
51844,116,5,"147,95",5,1,1,7,Mid-Value,Potential Loyalists
51846,695,5,"326,6",4,1,1,6,Mid-Value,Potential Loyalists
51847,4,2,"36,8",5,1,1,7,Mid-Value,Potential Loyalists
51848,458,4,"316,29999999999995",4,1,1,6,Mid-Value,Potential Loyalists
51849,464,2,"41,5",4,1,1,6,Mid-Value,Potential Loyalists
51852,431,4,"157,15",4,1,1,6,Mid-Value,Potential Loyalists
51853,1182,1,"16,95",2,1,1,4,Low-Value,Can't Lose
51854,456,5,"205,15",4,1,1,6,Mid-Value,Potential Loyalists
51857,1519,1,"62,3",1,1,1,3,Low-Value,Lost
51858,151,1,"31,0",5,1,1,7,Mid-Value,Potential Loyalists
51860,568,3,"187,9",4,1,1,6,Mid-Value,Potential Loyalists
51861,1138,3,"581,8",2,1,1,4,Low-Value,Can't Lose
51866,35,7,"565,95",5,2,1,8,High-Value,Potential Loyalists
51870,925,1,"20,1",3,1,1,5,Low-Value,At Risk Customers
51871,162,4,"222,55",5,1,1,7,Mid-Value,Potential Loyalists
51873,522,5,"1045,2500000000002",4,1,2,7,Mid-Value,Potential Loyalists
51874,73,2,"24,849999999999998",5,1,1,7,Mid-Value,Potential Loyalists
51877,751,2,"67,60000000000001",3,1,1,5,Low-Value,At Risk Customers
51885,1,1,"64,1",5,1,1,7,Mid-Value,Potential Loyalists
51886,10,2,"39,6",5,1,1,7,Mid-Value,Potential Loyalists
51887,780,2,"104,64999999999999",3,1,1,5,Low-Value,At Risk Customers
51888,724,2,"279,5",4,1,1,6,Mid-Value,Potential Loyalists
51889,739,1,"19,3",3,1,1,5,Low-Value,At Risk Customers
51890,755,6,"659,4499999999999",3,1,1,5,Low-Value,At Risk Customers
51892,441,3,"112,0",4,1,1,6,Mid-Value,Potential Loyalists
51894,390,3,"260,2",4,1,1,6,Mid-Value,Potential Loyalists
51895,245,3,"262,2",5,1,1,7,Mid-Value,Potential Loyalists
51896,509,2,"78,6",4,1,1,6,Mid-Value,Potential Loyalists
51897,24,7,"441,3",5,2,1,8,High-Value,Potential Loyalists
51901,1175,7,"242,9",2,2,1,5,Low-Value,At Risk Customers
51902,305,12,"325,2",5,3,1,9,High-Value,Champions
51904,167,2,"290,7",5,1,1,7,Mid-Value,Potential Loyalists
51907,366,1,"59,1",4,1,1,6,Mid-Value,Potential Loyalists
51908,786,3,"158,55",3,1,1,5,Low-Value,At Risk Customers
51909,152,4,"583,1",5,1,1,7,Mid-Value,Potential Loyalists
51912,403,3,"159,25",4,1,1,6,Mid-Value,Potential Loyalists
51916,458,2,"40,95",4,1,1,6,Mid-Value,Potential Loyalists
51918,313,5,"296,6",5,1,1,7,Mid-Value,Potential Loyalists
51919,794,2,"89,0",3,1,1,5,Low-Value,At Risk Customers
51922,140,7,"304,09999999999997",5,2,1,8,High-Value,Potential Loyalists
51923,1077,1,"16,4",3,1,1,5,Low-Value,At Risk Customers
51924,39,2,"92,3",5,1,1,7,Mid-Value,Potential Loyalists
51926,536,5,"243,85",4,1,1,6,Mid-Value,Potential Loyalists
51927,363,2,"33,4",5,1,1,7,Mid-Value,Potential Loyalists
51928,146,1,"238,3",5,1,1,7,Mid-Value,Potential Loyalists
51930,84,5,"316,55",5,1,1,7,Mid-Value,Potential Loyalists
51931,159,2,"214,90000000000003",5,1,1,7,Mid-Value,Potential Loyalists
51932,949,2,"88,9",3,1,1,5,Low-Value,At Risk Customers
51934,862,2,"110,65",3,1,1,5,Low-Value,At Risk Customers
51935,174,4,"207,35",5,1,1,7,Mid-Value,Potential Loyalists
51937,450,3,"252,95",4,1,1,6,Mid-Value,Potential Loyalists
51939,1586,1,"91,05000000000001",1,1,1,3,Low-Value,Lost
51940,1287,2,"115,5",2,1,1,4,Low-Value,Can't Lose
51942,21,8,"775,8",5,2,2,9,High-Value,Champions
51943,139,3,"56,0",5,1,1,7,Mid-Value,Potential Loyalists
51944,861,3,"149,95",3,1,1,5,Low-Value,At Risk Customers
51945,33,4,"110,45",5,1,1,7,Mid-Value,Potential Loyalists
51946,167,2,"207,65",5,1,1,7,Mid-Value,Potential Loyalists
51949,98,4,"41,15",5,1,1,7,Mid-Value,Potential Loyalists
51953,934,3,"154,5",3,1,1,5,Low-Value,At Risk Customers
51955,731,6,"159,79999999999998",3,1,1,5,Low-Value,At Risk Customers
51956,557,3,"156,6",4,1,1,6,Mid-Value,Potential Loyalists
